PERSON ID;VIDEO ID;OTHER PERSON ID;AVG;MAX;MIN
0022;P2L_S2_C2.1;0028;0.9983;1.0897;0.9405
0022;P2L_S3_C3.2;0015;0.9775;1.0604;0.9072
0022;P2E_S3_C3.1;0028;0.9968;1.0619;0.9383
0022;P2E_S3_C2.2;0021;1.0175;1.0946;0.9434
0022;P2L_S1_C1.2;0015;0.9442;1.0169;0.8836
0022;P1L_S4_C1;0012;0.9007;1.0027;0.8080
0022;P2E_S1_C1.1;0023;0.9494;1.0023;0.9091
0022;P2L_S1_C2.1;0019;0.9920;1.0578;0.9136
0022;P2E_S4_C3.2;0015;0.9742;1.0529;0.8902
0022;P1L_S4_C2;0018;1.0122;1.0794;0.8871
0022;P2E_S3_C2.1;0001;0.9600;1.0097;0.8906
0022;P1E_S4_C1;0014;1.0743;1.1730;1.0159
0022;P1E_S3_C2;0013;1.0199;1.0637;0.9537
0022;P1E_S4_C2;0015;1.0022;1.0629;0.9567
0022;P2E_S4_C2.2;0021;1.0448;1.1264;0.9691
0022;P1E_S2_C2;0004;0.9705;1.0433;0.8848
0022;P2E_S1_C1.2;0003;1.0108;1.0629;0.9586
0022;P1L_S1_C3;0010;1.0344;1.0628;0.9986
0022;P1L_S1_C2;0004;0.9722;1.0490;0.9105
0022;P2L_S3_C2.2;0021;1.0221;1.0804;0.9640
0022;P2L_S4_C1.2;0021;1.0407;1.1039;0.9005
0022;P2E_S4_C3.1;0027;0.9686;1.0089;0.9164
0022;P2E_S2_C3.1;0024;0.9657;1.0306;0.9123
0022;P2L_S4_C1.1;0023;0.9571;0.9960;0.8924
0022;P2L_S1_C2.2;0003;1.0098;1.1308;0.9317
0022;P2E_S1_C2.1;0019;1.0119;1.0721;0.9660
0022;P2L_S2_C1.1;0009;0.9586;1.0505;0.8508
0022;P1E_S3_C3;0015;0.9774;1.0286;0.9323
0022;P1E_S2_C3;0017;0.9318;0.9569;0.9067
0022;P2E_S2_C1.2;0002;1.0388;1.0754;0.9986
0022;P2E_S3_C1.2;0021;1.0238;1.0731;0.9469
0022;P1E_S1_C2;0011;0.9162;0.9777;0.8598
0022;P2L_S2_C3.1;0002;1.0434;1.1101;1.0076
0022;P2E_S4_C1.2;0021;1.0436;1.1048;0.9849
0022;P2E_S1_C2.2;0015;0.9615;1.0444;0.8668
0022;P2L_S3_C1.1;0020;1.0024;1.1193;0.9421
0022;P1L_S4_C3;0001;0.9985;1.0923;0.9261
0022;P2L_S3_C2.1;0006;0.9409;1.0469;0.8807
0022;P2E_S4_C2.1;0004;0.9368;1.0234;0.8373
0022;P2E_S1_C3.2;0003;0.9998;1.0651;0.9211
0022;P2E_S2_C1.1;0020;0.9995;1.0443;0.9556
0022;P2L_S2_C3.2;0021;1.0268;1.0735;0.9502
0022;P1E_S4_C3;0023;0.9508;1.0126;0.9043
0022;P2E_S2_C2.1;0007;0.9722;1.0335;0.9139
0023;P2E_S4_C3.1;0029;1.0436;1.1063;0.9040
0023;P2L_S3_C3.1;0005;0.9734;1.0583;0.9039
0023;P2E_S1_C2.1;0030;1.0433;1.1042;0.9758
0023;P2L_S1_C2.1;0025;0.9586;1.0582;0.8747
0023;P1L_S1_C2;0020;0.9341;1.0389;0.8681
0023;P2E_S2_C1.1;0030;1.0625;1.1096;0.9982
0023;P2E_S3_C3.2;0002;0.9441;1.0127;0.9000
0023;P1E_S3_C3;0010;0.9542;0.9910;0.9119
0023;P2E_S4_C3.2;0015;1.0198;1.0886;0.9560
0023;P2L_S2_C3.2;0021;0.9065;0.9673;0.8433
0023;P2E_S2_C1.2;0003;0.9472;1.0115;0.8648
0023;P2L_S3_C1.1;0016;0.9873;1.0387;0.9110
0023;P2E_S2_C2.2;0015;1.0040;1.0831;0.9036
0023;P1E_S3_C2;0019;0.9953;1.0705;0.9018
0023;P2L_S1_C2.2;0015;1.0162;1.1365;0.9520
0023;P2E_S4_C1.1;0030;1.0263;1.1012;0.9589
0023;P1L_S4_C1;0026;0.9325;0.9959;0.8345
0023;P2L_S4_C2.1;0025;0.9561;1.0687;0.8396
0023;P2L_S3_C2.1;0007;1.0421;1.1469;0.9358
0023;P2E_S3_C3.1;0029;1.0663;1.1268;1.0001
0023;P1L_S2_C3;0003;0.9476;0.9783;0.8990
0023;P1E_S1_C3;0004;1.0324;1.0929;1.0011
0023;P2L_S2_C3.1;0007;1.0428;1.1240;0.9499
0023;P1E_S4_C2;0020;0.9180;0.9991;0.8365
0023;P2L_S1_C1.2;0003;0.9191;1.0054;0.8602
0023;P2E_S3_C2.1;0030;1.0640;1.1242;0.9999
0023;P2L_S2_C1.1;0024;0.9606;1.0176;0.9026
0023;P1E_S4_C3;0024;0.9334;0.9751;0.8970
0023;P1L_S2_C2;0015;1.0640;1.1206;1.0089
0023;P2L_S4_C1.1;0024;0.9515;1.0157;0.8807
0023;P2E_S3_C1.1;0018;1.0172;1.0931;0.9484
0023;P1E_S1_C1;0013;0.9696;1.0261;0.9000
0023;P2E_S3_C1.2;0021;0.9736;1.0402;0.8773
0023;P1L_S3_C3;0004;0.9864;1.0336;0.8976
0023;P1E_S2_C2;0017;1.0076;1.1218;0.9694
0023;P1L_S1_C3;0011;1.0020;1.0694;0.9528
0023;P2E_S4_C1.2;0003;0.9753;1.0584;0.9015
0023;P1L_S4_C2;0003;0.9847;1.0638;0.9049
0023;P2L_S3_C2.2;0021;0.9440;1.0180;0.8553
0023;P2L_S2_C1.2;0015;1.0299;1.1263;0.9072
0023;P1L_S2_C1;0004;1.0060;1.0892;0.9180
0023;P2E_S3_C2.2;0021;0.9901;1.0524;0.9072
0023;P1L_S3_C2;0010;0.9380;1.0325;0.8452
0023;P2L_S2_C2.2;0021;0.9278;0.9972;0.8715
0023;P2E_S2_C3.1;0006;0.9873;1.1107;0.9033
0023;P2L_S4_C2.2;0022;0.9756;1.0282;0.8962
0023;P1L_S3_C1;0004;0.9812;1.0568;0.8918
0018;P1L_S1_C1;0016;0.9630;1.0320;0.9084
0018;P1L_S1_C2;0015;1.0221;1.0907;0.9541
0018;P1E_S4_C1;0016;0.9443;0.9780;0.9063
0018;P2L_S1_C1.1;0026;0.9862;1.0474;0.9234
0018;P2E_S1_C2.2;0022;1.0537;1.1179;0.9640
0018;P1L_S3_C2;0013;0.9808;1.0450;0.8999
0018;P1L_S2_C3;0017;1.0017;1.0686;0.9394
0018;P2E_S3_C3.1;0027;1.0046;1.0493;0.9424
0018;P1E_S3_C2;0024;0.9988;1.0451;0.9240
0018;P2L_S2_C3.2;0003;1.0315;1.1094;0.9483
0018;P2E_S1_C3.2;0021;0.9602;1.1047;0.8498
0018;P2L_S3_C1.1;0013;0.9529;1.0315;0.9015
0018;P2E_S3_C2.1;0019;0.9876;1.0407;0.9392
0018;P2L_S4_C2.2;0003;1.0283;1.1122;0.9472
0018;P2L_S1_C3.2;0022;1.0595;1.1143;0.9993
0018;P2L_S1_C1.2;0003;1.0295;1.0943;0.9739
0018;P1E_S3_C3;0027;0.9350;0.9616;0.9050
0018;P2E_S2_C1.2;0021;0.9836;1.0825;0.8736
0018;P2E_S3_C1.1;0029;1.0151;1.0581;0.9559
0018;P1L_S4_C3;0007;1.0696;1.1118;1.0205
0018;P2L_S4_C2.1;0025;0.9934;1.0617;0.8565
0018;P2E_S1_C1.2;0003;1.0542;1.1060;1.0014
0018;P1L_S2_C1;0014;0.9981;1.1198;0.9415
0018;P2L_S4_C1.1;0029;1.0094;1.1008;0.8995
0018;P2E_S2_C3.2;0022;1.0494;1.1476;0.9737
0018;P2L_S1_C3.1;0024;1.0183;1.0649;0.9830
0018;P1E_S2_C2;0007;1.0479;1.1109;1.0009
0018;P2L_S2_C2.2;0021;0.9523;1.0264;0.8804
0018;P2E_S4_C1.2;0015;1.0310;1.0902;0.9570
0018;P2E_S4_C2.1;0006;1.0480;1.1603;0.9704
0018;P2L_S3_C1.2;0021;1.0218;1.1087;0.9472
0018;P2L_S4_C1.2;0021;0.9748;1.0668;0.9026
0018;P2E_S3_C3.2;0015;1.0366;1.0799;0.9932
0018;P2E_S4_C3.2;0002;1.0352;1.0959;0.9721
0018;P2L_S3_C3.2;0022;1.0171;1.0966;0.9053
0018;P2E_S1_C1.1;0019;1.0130;1.0376;0.9791
0018;P1L_S3_C3;0013;0.9920;1.0526;0.9339
0018;P2L_S1_C2.2;0015;1.0199;1.0955;0.9762
0018;P2E_S3_C2.2;0015;1.0354;1.1070;0.9788
0018;P2E_S2_C2.1;0016;0.9650;1.0263;0.9182
0018;P1E_S4_C3;0014;0.9914;1.0132;0.9525
0018;P1L_S4_C1;0004;1.0566;1.1718;0.9684
0018;P2L_S4_C3.2;0015;1.0493;1.0960;1.0053
0018;P2E_S4_C3.1;0026;1.0029;1.0744;0.9136
0018;P2E_S2_C3.1;0019;0.9823;1.0449;0.9122
0018;P1L_S1_C3;0004;1.0451;1.0970;1.0033
0018;P1L_S3_C1;0025;1.0120;1.0964;0.9471
0001;P2L_S1_C2.1;0020;0.9582;1.0396;0.8676
0001;P2E_S4_C3.1;0012;0.9658;1.0395;0.9007
0001;P2E_S2_C2.1;0004;1.0094;1.0982;0.9360
0001;P2E_S1_C2.2;0021;0.9768;1.0774;0.8721
0001;P2E_S1_C2.1;0023;1.0123;1.0767;0.9291
0001;P1E_S3_C1;0016;0.9729;1.0158;0.9259
0001;P1E_S2_C1;0015;1.0055;1.0644;0.9556
0001;P2L_S4_C3.2;0015;1.0173;1.1034;0.9303
0001;P1E_S1_C2;0023;0.9911;1.0401;0.9154
0001;P2E_S4_C2.2;0015;0.9966;1.0642;0.9080
0001;P2E_S4_C2.1;0030;0.9953;1.0686;0.9063
0001;P2E_S1_C3.1;0017;1.0156;1.0722;0.9471
0001;P1L_S1_C2;0004;1.0355;1.1111;0.9426
0001;P2L_S3_C3.1;0012;0.9552;1.0411;0.8316
0001;P2E_S2_C2.2;0021;0.9979;1.1376;0.8318
0001;P2E_S3_C3.2;0002;1.0179;1.0613;0.9465
0001;P1E_S4_C3;0017;1.0649;1.1068;1.0341
0001;P2L_S3_C1.1;0023;1.0401;1.0934;0.9589
0001;P2E_S3_C1.1;0016;0.9548;1.0102;0.8972
0001;P2L_S2_C3.2;0022;1.0230;1.1011;0.9613
0001;P2E_S1_C1.2;0022;1.0227;1.0723;0.9740
0001;P1L_S2_C3;0011;1.0792;1.1367;1.0060
0001;P1E_S4_C1;0005;0.9233;0.9869;0.8901
0001;P2L_S3_C3.2;0021;0.9970;1.0690;0.8196
0001;P2L_S1_C2.2;0021;1.0151;1.0780;0.9332
0001;P1E_S1_C3;0009;0.9356;0.9580;0.9070
0001;P2E_S4_C1.2;0003;1.0333;1.1173;0.9255
0001;P2L_S2_C2.2;0022;0.9948;1.0738;0.9262
0001;P2E_S3_C3.1;0028;1.0165;1.0639;0.9758
0001;P2E_S2_C1.2;0003;1.0563;1.1282;0.9716
0001;P2E_S4_C1.1;0024;0.9774;1.0417;0.9084
0001;P2L_S2_C2.1;0012;0.9688;1.0748;0.8809
0001;P2E_S4_C3.2;0022;1.0080;1.0838;0.9505
0001;P1E_S3_C3;0015;1.0378;1.0742;0.9942
0001;P1E_S1_C1;0005;0.9309;0.9673;0.8946
0001;P2E_S2_C1.1;0029;0.9701;1.0280;0.9268
0001;P2L_S2_C1.2;0015;1.0138;1.0948;0.9267
0001;P2E_S2_C3.2;0003;1.0099;1.1058;0.9171
0001;P2L_S1_C1.1;0023;1.0385;1.0942;0.9354
0001;P2L_S1_C3.2;0015;1.0229;1.0709;0.9386
0001;P1L_S1_C3;0009;0.9018;0.9609;0.8471
0001;P2E_S3_C2.2;0021;1.0136;1.0889;0.9634
0001;P2L_S2_C1.1;0011;1.0631;1.1158;0.9797
0001;P2L_S3_C1.2;0021;0.9733;1.0545;0.9186
0001;P2E_S1_C1.1;0005;0.9882;1.0321;0.9356
0001;P2E_S2_C3.1;0019;0.9685;1.0412;0.9101
0001;P2L_S4_C1.2;0015;1.0044;1.0704;0.9031
0012;P2E_S1_C2.2;0022;0.9263;0.9998;0.8590
0012;P2L_S1_C1.2;0022;0.8900;0.9766;0.8187
0012;P2L_S3_C2.1;0004;1.0743;1.1508;1.0022
0012;P2E_S1_C1.1;0005;0.9991;1.0207;0.9779
0012;P1E_S1_C3;0001;0.9454;0.9836;0.9120
0012;P2E_S2_C3.1;0029;1.0104;1.0599;0.9434
0012;P2E_S3_C2.2;0022;0.9157;0.9961;0.8306
0012;P2L_S4_C3.2;0022;0.9117;0.9994;0.7920
0012;P1L_S3_C3;0015;0.9488;0.9852;0.9089
0012;P2E_S2_C3.2;0015;0.9914;1.0576;0.9403
0012;P2L_S3_C1.1;0024;1.0427;1.1309;0.9570
0012;P2L_S1_C2.1;0018;0.9986;1.0748;0.9198
0012;P2E_S4_C3.1;0014;1.0094;1.0918;0.9425
0012;P2L_S3_C3.2;0015;0.9726;1.1194;0.8922
0012;P2L_S2_C3.1;0029;1.0257;1.0978;0.9387
0012;P1L_S1_C2;0014;1.0100;1.0636;0.9718
0012;P2L_S2_C3.2;0021;1.0317;1.0891;0.9448
0012;P2E_S2_C1.1;0013;0.9041;0.9775;0.8349
0012;P1L_S3_C1;0011;1.0329;1.0826;0.9825
0012;P1L_S3_C2;0009;0.9053;0.9753;0.8314
0012;P2L_S2_C1.1;0001;0.9310;0.9881;0.8655
0012;P2L_S4_C1.2;0022;0.8999;1.0430;0.8078
0012;P1E_S4_C1;0016;1.0135;1.0598;0.9633
0012;P2L_S4_C1.1;0011;1.0293;1.0845;0.9469
0012;P1L_S4_C3;0009;0.9416;1.0000;0.8910
0012;P2E_S1_C3.1;0001;0.9507;1.0081;0.8792
0012;P1L_S2_C2;0015;0.9853;1.0572;0.8939
0012;P2E_S4_C2.1;0009;0.9216;0.9994;0.8114
0012;P2E_S2_C2.2;0022;0.9361;1.0164;0.8404
0012;P1E_S2_C2;0005;0.9419;0.9952;0.9079
0012;P2L_S2_C1.2;0015;0.9976;1.0636;0.9231
0012;P2E_S1_C2.1;0029;0.9771;1.0162;0.9477
0012;P1L_S1_C1;0013;0.9491;1.0224;0.8869
0012;P1E_S4_C3;0024;1.0163;1.0783;0.9672
0012;P1E_S3_C3;0014;0.9981;1.0411;0.9703
0012;P2L_S1_C2.2;0015;0.9969;1.0641;0.9527
0012;P2L_S1_C3.1;0017;0.9858;1.0543;0.9053
0012;P2E_S1_C3.2;0002;1.0231;1.0793;0.9635
0012;P2E_S4_C1.2;0002;1.0285;1.0769;0.9795
0012;P1E_S3_C2;0024;1.0208;1.0755;0.8727
0012;P2E_S3_C1.2;0002;1.0114;1.0697;0.9442
0012;P1E_S2_C3;0006;1.0905;1.1232;1.0479
0012;P1E_S4_C2;0023;0.9730;1.0398;0.9024
0012;P1L_S4_C2;0021;1.0531;1.1073;0.9770
0012;P2E_S4_C3.2;0015;0.9626;1.0401;0.8812
0012;P2E_S3_C3.2;0015;0.9872;1.0437;0.9178
0010;P2E_S4_C2.2;0015;1.0031;1.1186;0.9205
0010;P2E_S2_C1.1;0014;0.8887;0.9963;0.7896
0010;P2L_S3_C3.1;0007;0.9661;1.0612;0.8437
0010;P2L_S2_C1.1;0009;1.1055;1.1503;1.0309
0010;P2E_S1_C3.2;0002;1.0108;1.0850;0.9442
0010;P1L_S3_C1;0013;1.0159;1.0836;0.9572
0010;P2E_S2_C2.1;0027;0.9745;1.0499;0.8848
0010;P2E_S1_C3.1;0017;1.0373;1.0820;0.9982
0010;P2L_S3_C1.2;0022;1.0886;1.1439;1.0273
0010;P1L_S2_C1;0016;1.0391;1.0976;0.9740
0010;P2L_S1_C1.2;0022;1.0595;1.1360;0.9977
0010;P2E_S4_C2.1;0006;1.0623;1.1287;0.9658
0010;P2E_S1_C2.2;0003;1.0076;1.1010;0.9290
0010;P1L_S1_C1;0015;0.9627;1.0465;0.8963
0010;P1L_S2_C2;0018;1.0722;1.1072;1.0146
0010;P2E_S3_C1.1;0005;0.9789;1.0476;0.8994
0010;P2E_S4_C1.1;0005;0.9837;1.0571;0.9261
0010;P1L_S2_C3;0026;1.0027;1.0502;0.9641
0010;P2L_S1_C1.1;0017;1.0598;1.1342;0.9895
0010;P1E_S3_C3;0027;0.9370;0.9596;0.9194
0010;P1E_S4_C3;0023;0.9773;1.0390;0.9165
0010;P1E_S2_C1;0017;1.0219;1.0721;0.9606
0010;P2L_S1_C2.1;0006;1.0343;1.1359;0.9456
0010;P2E_S3_C1.2;0003;1.0271;1.0950;0.9567
0010;P1E_S4_C1;0023;0.9603;1.0418;0.8770
0010;P1L_S1_C2;0021;0.9877;1.0414;0.9397
0010;P1E_S2_C2;0020;1.0617;1.1565;1.0153
0010;P1L_S1_C3;0015;0.9986;1.0988;0.9073
0010;P1L_S4_C2;0026;1.0443;1.1284;0.9504
0010;P2E_S4_C3.2;0015;1.0046;1.0744;0.9159
0010;P2E_S3_C2.1;0025;1.0158;1.0699;0.8931
0010;P2L_S2_C2.2;0021;0.9858;1.0716;0.9248
0010;P1E_S3_C1;0009;1.0990;1.1513;1.0272
0010;P2L_S3_C1.1;0009;1.0968;1.1566;1.0498
0010;P2E_S1_C2.1;0009;1.0788;1.1523;1.0081
0010;P2L_S1_C2.2;0022;1.0703;1.1255;1.0306
0010;P2L_S2_C2.1;0012;1.0762;1.1250;0.9657
0010;P2E_S4_C3.1;0024;0.9528;1.0303;0.9034
0010;P1E_S4_C2;0026;1.0240;1.0913;0.9772
0010;P2L_S1_C3.2;0021;1.0164;1.0800;0.9628
0010;P2L_S2_C3.1;0002;1.0155;1.0842;0.9181
0010;P2E_S2_C2.2;0015;1.0334;1.1128;0.9561
0010;P1L_S4_C3;0017;1.0496;1.1053;0.9713
0010;P2L_S3_C2.1;0018;1.0996;1.1804;0.9672
0010;P2L_S4_C2.2;0003;1.0607;1.1478;0.9948
0010;P2L_S4_C2.1;0026;0.9917;1.0591;0.9464
0006;P2L_S3_C2.2;0015;0.8995;1.0409;0.7935
0006;P2L_S4_C2.2;0015;0.8801;0.9794;0.7817
0006;P1E_S2_C1;0020;0.9728;1.0085;0.9267
0006;P2E_S1_C3.2;0003;1.0247;1.0752;0.9186
0006;P2E_S3_C1.1;0028;0.9627;1.0426;0.8662
0006;P1L_S3_C2;0017;0.9097;0.9696;0.8516
0006;P2E_S4_C1.2;0003;1.0250;1.0812;0.9568
0006;P2L_S3_C3.2;0022;0.9132;0.9864;0.8320
0006;P1L_S3_C1;0009;0.9616;1.0156;0.8886
0006;P2L_S2_C2.2;0021;0.9171;1.0015;0.8673
0006;P2E_S3_C1.2;0003;1.0099;1.0695;0.9514
0006;P1E_S4_C3;0001;0.9801;1.0007;0.9558
0006;P2L_S1_C1.2;0015;0.8733;0.9692;0.8094
0006;P2L_S4_C1.1;0002;1.1028;1.1797;1.0523
0006;P2E_S4_C3.2;0022;0.9040;0.9432;0.8365
0006;P2L_S1_C3.2;0022;0.9605;1.0624;0.8941
0006;P1E_S3_C2;0015;0.8939;0.9593;0.7992
0006;P2E_S4_C2.2;0021;0.9237;0.9840;0.8338
0006;P2E_S4_C2.1;0016;0.8871;0.9524;0.8343
0006;P1L_S2_C1;0005;0.8925;0.9892;0.8116
0006;P1E_S1_C2;0019;0.9829;1.0296;0.9424
0006;P1L_S1_C2;0013;0.9309;1.0180;0.8734
0006;P2E_S3_C2.2;0003;1.0034;1.0727;0.8820
0006;P1L_S3_C3;0003;0.9789;1.0182;0.9365
0006;P2E_S2_C3.1;0018;1.0148;1.0838;0.9332
0006;P1E_S3_C1;0020;0.9600;1.0240;0.8945
0006;P2E_S3_C3.2;0015;0.8838;0.9480;0.8222
0006;P1E_S2_C2;0022;0.8906;0.9179;0.8467
0006;P1L_S1_C3;0026;1.0497;1.0746;1.0091
0006;P1L_S4_C3;0001;0.9796;1.0312;0.9390
0006;P1E_S1_C1;0013;0.9540;1.0445;0.8774
0006;P2L_S3_C3.1;0009;1.0320;1.0983;0.9649
0006;P1E_S2_C3;0004;0.9321;0.9641;0.8988
0006;P2L_S2_C1.2;0003;0.9901;1.0527;0.9167
0006;P2E_S1_C1.2;0003;1.0455;1.0873;1.0098
0006;P2L_S1_C3.1;0030;1.0104;1.0623;0.9479
0006;P2L_S4_C3.1;0005;0.9232;0.9723;0.8607
0006;P2L_S3_C2.1;0029;0.9756;1.0238;0.9000
0006;P1L_S1_C1;0017;0.8974;0.9501;0.8490
0006;P2E_S1_C2.1;0016;0.8956;0.9652;0.8421
0006;P2L_S3_C1.2;0015;0.8864;0.9840;0.8389
0006;P2E_S4_C3.1;0011;0.9270;1.0018;0.8507
0006;P1E_S3_C3;0026;1.0701;1.0949;1.0529
0006;P2E_S1_C1.1;0005;0.8896;0.9116;0.8269
0006;P2E_S1_C2.2;0021;0.9525;1.0192;0.8815
0006;P1L_S4_C1;0004;0.9539;1.0123;0.8965
0009;P2L_S2_C2.1;0005;0.9706;1.0374;0.9286
0009;P1L_S2_C3;0027;0.9498;0.9966;0.9134
0009;P2E_S2_C2.2;0021;0.8571;0.9334;0.7846
0009;P2E_S3_C1.2;0022;0.9540;1.0608;0.8857
0009;P2L_S4_C2.1;0026;0.9115;0.9624;0.8212
0009;P2L_S2_C1.2;0003;1.0636;1.1344;0.9648
0009;P2E_S1_C2.2;0022;0.9384;1.0152;0.8604
0009;P1L_S1_C2;0016;0.7660;0.8354;0.7134
0009;P1L_S4_C3;0019;1.0521;1.0873;1.0117
0009;P1L_S3_C3;0014;0.9386;0.9833;0.8782
0009;P2L_S1_C2.1;0013;0.9548;0.9994;0.8805
0009;P1E_S1_C1;0010;1.0682;1.1223;0.9897
0009;P1L_S3_C2;0011;0.9875;1.0691;0.9164
0009;P2E_S2_C3.1;0024;0.9732;1.0100;0.9334
0009;P2L_S2_C3.2;0003;1.0594;1.1653;0.9716
0009;P2E_S2_C2.1;0023;0.9815;1.0637;0.8800
0009;P1E_S1_C2;0014;0.9922;1.0457;0.9401
0009;P2L_S4_C3.1;0007;0.9892;1.0558;0.9252
0009;P2L_S1_C3.1;0020;0.9762;1.0284;0.9297
0009;P2E_S2_C1.1;0023;0.9852;1.0866;0.9218
0009;P2L_S3_C3.1;0025;1.0652;1.1055;1.0012
0009;P2E_S3_C3.1;0014;0.9326;0.9859;0.8572
0009;P1L_S3_C1;0025;1.0295;1.1104;0.9057
0009;P1E_S3_C2;0021;0.8519;0.9269;0.7906
0009;P1L_S4_C1;0015;0.9507;1.0034;0.8890
0009;P2L_S3_C2.2;0015;0.9852;1.0869;0.9210
0009;P2L_S3_C2.1;0014;1.0157;1.0885;0.9579
0009;P2L_S2_C1.1;0024;0.9564;1.0411;0.8615
0009;P2E_S1_C3.1;0026;0.9254;1.0107;0.8393
0009;P2E_S2_C3.2;0022;0.9365;0.9941;0.8540
0009;P2E_S4_C3.1;0018;1.0146;1.0764;0.9425
0009;P1E_S4_C3;0004;0.9233;0.9747;0.8611
0009;P2E_S1_C3.2;0002;0.9932;1.0473;0.9146
0009;P1E_S1_C3;0005;0.9872;1.0148;0.9533
0009;P1L_S1_C1;0022;0.8814;0.9701;0.8019
0009;P2L_S4_C1.1;0013;0.9481;1.0108;0.9034
0009;P2E_S1_C1.1;0011;1.0110;1.0528;0.9714
0009;P2E_S3_C1.1;0024;0.9415;0.9988;0.8500
0009;P2E_S1_C1.2;0015;0.9848;1.0300;0.9096
0009;P1E_S2_C2;0018;1.0385;1.0800;1.0048
0009;P1L_S1_C3;0005;0.9892;1.0237;0.9571
0009;P2L_S4_C3.2;0021;0.8993;0.9889;0.7839
0009;P1E_S2_C3;0026;0.8985;0.9421;0.8584
0009;P2E_S1_C2.1;0011;1.0247;1.0899;0.9485
0009;P2L_S4_C1.2;0021;0.8777;0.9699;0.7911
0009;P2L_S1_C1.1;0012;0.9804;1.0588;0.9071
0009;P1E_S4_C1;0003;1.0398;1.1149;0.9622
0026;P2L_S1_C1.1;0025;1.0637;1.1344;0.9860
0026;P2L_S1_C2.2;0021;0.9359;1.0325;0.8854
0026;P1L_S1_C3;0016;0.9681;0.9950;0.9460
0026;P2E_S2_C1.1;0027;0.9484;1.0059;0.8775
0026;P2L_S1_C3.2;0015;0.9905;1.0650;0.9406
0026;P1L_S4_C2;0024;0.9463;0.9958;0.8972
0026;P2E_S1_C2.1;0007;0.9407;1.0043;0.8746
0026;P2E_S3_C2.2;0003;0.9464;1.0449;0.8732
0026;P2L_S3_C3.1;0004;1.0615;1.1455;1.0048
0026;P2E_S2_C2.1;0027;0.9545;1.0121;0.8922
0026;P2L_S3_C2.1;0020;0.8404;0.9264;0.7768
0026;P2L_S3_C1.2;0022;0.9581;1.0521;0.8868
0026;P2E_S4_C1.1;0006;0.9925;1.0479;0.9137
0026;P2E_S4_C3.1;0017;0.9634;1.0297;0.9001
0026;P1L_S2_C2;0027;0.9434;0.9941;0.9013
0026;P1E_S2_C3;0005;1.0445;1.0689;1.0234
0026;P1E_S4_C3;0001;1.0346;1.0688;1.0127
0026;P1E_S4_C2;0011;0.9436;0.9983;0.8846
0026;P1E_S1_C1;0015;0.9775;1.0564;0.9251
0026;P1E_S4_C1;0016;0.9646;1.0069;0.9395
0026;P1L_S2_C3;0006;0.9941;1.0387;0.9467
0026;P1E_S2_C1;0014;0.9781;1.0800;0.8861
0026;P2L_S4_C3.1;0011;0.9357;1.0143;0.8809
0026;P2E_S3_C3.2;0021;0.9630;1.0422;0.8752
0026;P2L_S3_C2.2;0003;0.9309;1.0355;0.8222
0026;P2E_S2_C1.2;0002;1.0635;1.1232;1.0212
0026;P1L_S1_C2;0016;0.9529;0.9968;0.9244
0026;P2L_S2_C1.2;0003;0.9744;1.1038;0.8795
0026;P1L_S3_C3;0010;0.9547;0.9973;0.8845
0026;P2E_S4_C3.2;0022;0.9668;1.0264;0.8925
0026;P1L_S4_C1;0003;0.9996;1.0770;0.9210
0026;P1E_S3_C1;0024;0.9465;0.9924;0.8948
0026;P2L_S4_C1.1;0030;0.9857;1.0753;0.9136
0026;P1L_S2_C1;0007;0.9690;1.0122;0.9206
0026;P2L_S4_C2.2;0022;0.9828;1.0337;0.9042
0026;P2L_S3_C3.2;0003;0.9543;1.0418;0.8424
0026;P2E_S4_C1.2;0021;0.9586;1.0135;0.8974
0026;P2E_S1_C3.1;0013;0.9152;0.9717;0.8648
0026;P2E_S4_C2.1;0018;1.0135;1.0778;0.9222
0026;P2E_S2_C3.2;0015;0.9635;1.0287;0.8989
0026;P2E_S3_C1.2;0002;1.0540;1.1135;0.9752
0026;P2E_S3_C2.1;0017;0.9504;1.0250;0.8591
0026;P1E_S3_C2;0024;0.9587;1.0028;0.8610
0026;P2L_S2_C1.1;0019;0.8982;0.9912;0.8367
0026;P2L_S1_C3.1;0023;0.9226;1.0277;0.8409
0026;P2E_S1_C2.2;0015;0.9454;1.0228;0.8385
0027;P2L_S4_C3.2;0003;0.9092;0.9841;0.8289
0027;P1E_S1_C3;0004;1.0303;1.0504;0.9935
0027;P1L_S3_C1;0015;0.9567;1.0352;0.8953
0027;P2L_S2_C2.1;0010;0.9598;1.0134;0.9073
0027;P1E_S2_C2;0005;1.0791;1.1368;1.0290
0027;P2L_S2_C3.1;0024;0.9208;0.9676;0.8641
0027;P1E_S4_C2;0004;0.9845;1.1361;0.8677
0027;P2E_S2_C2.1;0025;1.0294;1.0816;0.9746
0027;P2L_S3_C2.2;0003;0.9367;1.0230;0.8610
0027;P2E_S4_C1.2;0003;0.9117;1.0014;0.8284
0027;P2E_S1_C2.2;0003;0.9100;1.0134;0.8263
0027;P2E_S3_C3.2;0022;1.0051;1.0679;0.9085
0027;P2L_S1_C2.2;0003;0.9119;1.0237;0.8425
0027;P2L_S1_C3.1;0014;1.0520;1.0993;0.9836
0027;P2E_S4_C2.1;0001;1.0270;1.1033;0.9517
