PERSON ID;VIDEO ID;FRAME ID;COSINE DISTANCE
0013;P1L_S2_C2;00002594;0.1619
0013;P1L_S2_C2;00002595;0.1669
0013;P1L_S2_C2;00002596;0.1725
0013;P1L_S2_C2;00002597;0.1683
0013;P1L_S2_C2;00002598;0.2050
0013;P1L_S2_C2;00002599;0.1964
0013;P1L_S2_C2;00002600;0.2254
0013;P1L_S2_C2;00002601;0.2470
0013;P1L_S2_C2;00002602;0.2378
0013;P1L_S2_C2;00002603;0.2678
0013;P1L_S2_C2;00002604;0.3011
0001;P1L_S2_C2;00002740;0.5201
0001;P1L_S2_C2;00002741;0.4776
0001;P1L_S2_C2;00002742;0.4776
0001;P1L_S2_C2;00002743;0.4681
0001;P1L_S2_C2;00002744;0.4392
0001;P1L_S2_C2;00002745;0.4852
0001;P1L_S2_C2;00002746;0.4591
0001;P1L_S2_C2;00002747;0.4628
0001;P1L_S2_C2;00002748;0.4332
0001;P1L_S2_C2;00002749;0.5144
0001;P1L_S2_C2;00002750;0.4700
0001;P1L_S2_C2;00002751;0.4731
0001;P1L_S2_C2;00002752;0.4748
0001;P1L_S2_C2;00002753;0.4339
0001;P1L_S2_C2;00002754;0.4539
0001;P1L_S2_C2;00002755;0.4428
0001;P1L_S2_C2;00002756;0.4122
0001;P1L_S2_C2;00002757;0.4378
0001;P1L_S2_C2;00002758;0.4796
0001;P1L_S2_C2;00002759;0.4101
0001;P1L_S2_C2;00002760;0.3995
0001;P1L_S2_C2;00002761;0.4088
0001;P1L_S2_C2;00002762;0.3567
0001;P1L_S2_C2;00002763;0.3498
0001;P1L_S2_C2;00002764;0.3629
0001;P1L_S2_C2;00002765;0.3100
0001;P1L_S2_C2;00002766;0.3197
0001;P1L_S2_C2;00002767;0.3686
0001;P1L_S2_C2;00002768;0.3549
0001;P1L_S2_C2;00002769;0.3571
0001;P1L_S2_C2;00002770;0.3676
0001;P1L_S2_C2;00002771;0.3279
0001;P1L_S2_C2;00002772;0.3195
0001;P1L_S2_C2;00002773;0.3227
0001;P1L_S2_C2;00002774;0.3285
0001;P1L_S2_C2;00002775;0.2856
0001;P1L_S2_C2;00002776;0.2821
0001;P1L_S2_C2;00002777;0.3014
0001;P1L_S2_C2;00002778;0.3237
0001;P1L_S2_C2;00002779;0.3109
0001;P1L_S2_C2;00002780;0.3426
0001;P1L_S2_C2;00002781;0.3444
0001;P1L_S2_C2;00002782;0.3281
0001;P1L_S2_C2;00002783;0.3311
0001;P1L_S2_C2;00002784;0.3401
0001;P1L_S2_C2;00002785;0.3535
0001;P1L_S2_C2;00002786;0.3105
0001;P1L_S2_C2;00002787;0.3339
0001;P1L_S2_C2;00002788;0.3399
0001;P1L_S2_C2;00002789;0.3243
0001;P1L_S2_C2;00002790;0.3224
0001;P1L_S2_C2;00002791;0.2994
0001;P1L_S2_C2;00002792;0.2994
0001;P1L_S2_C2;00002793;0.3098
0001;P1L_S2_C2;00002794;0.2740
0001;P1L_S2_C2;00002795;0.2635
0001;P1L_S2_C2;00002796;0.2429
0001;P1L_S2_C2;00002797;0.2358
0001;P1L_S2_C2;00002798;0.2255
0001;P1L_S2_C2;00002799;0.2452
0001;P1L_S2_C2;00002800;0.2209
0001;P1L_S2_C2;00002801;0.2245
0001;P1L_S2_C2;00002802;0.2249
0001;P1L_S2_C2;00002803;0.2274
0001;P1L_S2_C2;00002804;0.2407
0001;P1L_S2_C2;00002805;0.2366
0001;P1L_S2_C2;00002806;0.2097
0001;P1L_S2_C2;00002807;0.2106
0001;P1L_S2_C2;00002808;0.2100
0001;P1L_S2_C2;00002809;0.1937
0001;P1L_S2_C2;00002810;0.2035
0001;P1L_S2_C2;00002811;0.2233
0001;P1L_S2_C2;00002812;0.1997
0001;P1L_S2_C2;00002813;0.1948
0001;P1L_S2_C2;00002814;0.2159
0001;P1L_S2_C2;00002815;0.2240
0001;P1L_S2_C2;00002816;0.2765
0001;P1L_S2_C2;00002817;0.2884
0001;P1L_S2_C2;00002818;0.3564
0001;P1L_S2_C2;00002819;0.3584
0017;P1L_S2_C2;00002945;0.4168
0017;P1L_S2_C2;00002946;0.3702
0017;P1L_S2_C2;00002947;0.3605
0017;P1L_S2_C2;00002948;0.3372
0017;P1L_S2_C2;00002949;0.3631
0017;P1L_S2_C2;00002950;0.3574
0017;P1L_S2_C2;00002951;0.3145
0017;P1L_S2_C2;00002952;0.2911
0017;P1L_S2_C2;00002953;0.3412
0017;P1L_S2_C2;00002954;0.2820
0017;P1L_S2_C2;00002955;0.3302
0017;P1L_S2_C2;00002956;0.3125
0017;P1L_S2_C2;00002957;0.2979
0017;P1L_S2_C2;00002958;0.2836
0017;P1L_S2_C2;00002959;0.2571
0017;P1L_S2_C2;00002960;0.2564
0017;P1L_S2_C2;00002961;0.3138
0017;P1L_S2_C2;00002962;0.3102
0017;P1L_S2_C2;00002963;0.3022
0017;P1L_S2_C2;00002964;0.2597
0017;P1L_S2_C2;00002965;0.2834
0017;P1L_S2_C2;00002966;0.2834
0017;P1L_S2_C2;00002967;0.2974
0017;P1L_S2_C2;00002968;0.3351
0017;P1L_S2_C2;00002969;0.3351
0017;P1L_S2_C2;00002970;0.2549
0017;P1L_S2_C2;00002971;0.2549
0017;P1L_S2_C2;00002972;0.2854
0017;P1L_S2_C2;00002973;0.2809
0017;P1L_S2_C2;00002974;0.2654
0017;P1L_S2_C2;00002975;0.2962
0017;P1L_S2_C2;00002976;0.2634
0017;P1L_S2_C2;00002977;0.2838
0017;P1L_S2_C2;00002978;0.2482
0017;P1L_S2_C2;00002979;0.2266
0017;P1L_S2_C2;00002980;0.2248
0017;P1L_S2_C2;00002981;0.2746
0017;P1L_S2_C2;00002982;0.2501
0017;P1L_S2_C2;00002983;0.2176
0017;P1L_S2_C2;00002984;0.2497
0017;P1L_S2_C2;00002985;0.1918
0017;P1L_S2_C2;00002986;0.1853
0017;P1L_S2_C2;00002987;0.2310
0017;P1L_S2_C2;00002988;0.1932
0017;P1L_S2_C2;00002989;0.1968
0017;P1L_S2_C2;00002990;0.2049
0017;P1L_S2_C2;00002991;0.1899
0017;P1L_S2_C2;00002992;0.1867
0017;P1L_S2_C2;00002993;0.1768
0017;P1L_S2_C2;00002994;0.1939
0017;P1L_S2_C2;00002995;0.1797
0017;P1L_S2_C2;00002996;0.1683
0017;P1L_S2_C2;00002997;0.1752
0017;P1L_S2_C2;00002998;0.1567
0017;P1L_S2_C2;00002999;0.1629
0017;P1L_S2_C2;00003000;0.1617
0017;P1L_S2_C2;00003001;0.1393
0017;P1L_S2_C2;00003002;0.1587
0017;P1L_S2_C2;00003003;0.1612
0017;P1L_S2_C2;00003004;0.1577
0017;P1L_S2_C2;00003005;0.1657
0017;P1L_S2_C2;00003006;0.1738
0017;P1L_S2_C2;00003007;0.2079
0017;P1L_S2_C2;00003008;0.2043
0017;P1L_S2_C2;00003009;0.2082
0017;P1L_S2_C2;00003010;0.2252
0018;P1L_S2_C2;00003136;0.3950
0018;P1L_S2_C2;00003137;0.4390
0018;P1L_S2_C2;00003138;0.3946
0018;P1L_S2_C2;00003139;0.4055
0018;P1L_S2_C2;00003140;0.4186
0018;P1L_S2_C2;00003141;0.4015
0018;P1L_S2_C2;00003142;0.4565
0018;P1L_S2_C2;00003143;0.4906
0018;P1L_S2_C2;00003144;0.4869
0018;P1L_S2_C2;00003145;0.4907
0018;P1L_S2_C2;00003146;0.4674
0018;P1L_S2_C2;00003147;0.5226
0018;P1L_S2_C2;00003148;0.5270
0018;P1L_S2_C2;00003149;0.4834
0018;P1L_S2_C2;00003150;0.4927
0018;P1L_S2_C2;00003151;0.5202
0018;P1L_S2_C2;00003152;0.4537
0018;P1L_S2_C2;00003153;0.4419
0018;P1L_S2_C2;00003154;0.4763
0018;P1L_S2_C2;00003155;0.4420
0018;P1L_S2_C2;00003156;0.4131
0018;P1L_S2_C2;00003157;0.4692
0018;P1L_S2_C2;00003158;0.4034
0018;P1L_S2_C2;00003159;0.4088
0018;P1L_S2_C2;00003160;0.4005
0018;P1L_S2_C2;00003161;0.4059
0018;P1L_S2_C2;00003162;0.3795
0018;P1L_S2_C2;00003163;0.3519
0018;P1L_S2_C2;00003164;0.3921
0018;P1L_S2_C2;00003165;0.3619
0018;P1L_S2_C2;00003166;0.3516
0018;P1L_S2_C2;00003167;0.3308
0018;P1L_S2_C2;00003168;0.3387
0018;P1L_S2_C2;00003169;0.3564
0018;P1L_S2_C2;00003170;0.3036
0018;P1L_S2_C2;00003171;0.2696
0018;P1L_S2_C2;00003172;0.3014
0018;P1L_S2_C2;00003173;0.2909
0018;P1L_S2_C2;00003174;0.2829
0018;P1L_S2_C2;00003175;0.2490
0018;P1L_S2_C2;00003176;0.2502
0018;P1L_S2_C2;00003177;0.2571
0018;P1L_S2_C2;00003178;0.2906
0018;P1L_S2_C2;00003179;0.2890
0018;P1L_S2_C2;00003180;0.2885
0018;P1L_S2_C2;00003181;0.2784
0018;P1L_S2_C2;00003182;0.2868
0018;P1L_S2_C2;00003183;0.2910
0018;P1L_S2_C2;00003184;0.2857
0018;P1L_S2_C2;00003185;0.2821
0018;P1L_S2_C2;00003186;0.2637
0018;P1L_S2_C2;00003187;0.2935
0018;P1L_S2_C2;00003188;0.2778
0018;P1L_S2_C2;00003189;0.2781
0018;P1L_S2_C2;00003190;0.3098
0018;P1L_S2_C2;00003191;0.2981
0018;P1L_S2_C2;00003192;0.3391
0015;P1L_S2_C2;00003328;0.5280
0015;P1L_S2_C2;00003329;0.5478
0015;P1L_S2_C2;00003330;0.5025
0015;P1L_S2_C2;00003331;0.4970
0015;P1L_S2_C2;00003332;0.4450
0015;P1L_S2_C2;00003333;0.4775
0015;P1L_S2_C2;00003334;0.5222
0015;P1L_S2_C2;00003335;0.5225
0015;P1L_S2_C2;00003336;0.5244
0015;P1L_S2_C2;00003337;0.5484
0015;P1L_S2_C2;00003338;0.5266
0015;P1L_S2_C2;00003339;0.5330
0015;P1L_S2_C2;00003340;0.5612
0015;P1L_S2_C2;00003341;0.5194
0015;P1L_S2_C2;00003342;0.5246
0015;P1L_S2_C2;00003343;0.5175
0015;P1L_S2_C2;00003344;0.5892
0015;P1L_S2_C2;00003345;0.5254
0015;P1L_S2_C2;00003346;0.5900
0015;P1L_S2_C2;00003347;0.6129
0015;P1L_S2_C2;00003348;0.5638
0015;P1L_S2_C2;00003349;0.5334
0015;P1L_S2_C2;00003350;0.5664
0015;P1L_S2_C2;00003351;0.5696
0015;P1L_S2_C2;00003352;0.5534
0015;P1L_S2_C2;00003353;0.5163
0015;P1L_S2_C2;00003354;0.5276
0015;P1L_S2_C2;00003355;0.4882
0015;P1L_S2_C2;00003356;0.4925
0015;P1L_S2_C2;00003357;0.4657
0015;P1L_S2_C2;00003358;0.4882
0015;P1L_S2_C2;00003359;0.4895
0015;P1L_S2_C2;00003360;0.4407
0015;P1L_S2_C2;00003361;0.4555
0015;P1L_S2_C2;00003362;0.4483
0015;P1L_S2_C2;00003363;0.3884
0015;P1L_S2_C2;00003364;0.4151
0015;P1L_S2_C2;00003365;0.4535
0015;P1L_S2_C2;00003366;0.4498
0015;P1L_S2_C2;00003367;0.4473
0015;P1L_S2_C2;00003368;0.4241
0015;P1L_S2_C2;00003369;0.4194
0015;P1L_S2_C2;00003370;0.4135
0015;P1L_S2_C2;00003371;0.4340
0015;P1L_S2_C2;00003372;0.4469
0015;P1L_S2_C2;00003373;0.4233
0015;P1L_S2_C2;00003374;0.4546
0015;P1L_S2_C2;00003375;0.4260
0015;P1L_S2_C2;00003376;0.3805
0015;P1L_S2_C2;00003377;0.3842
0015;P1L_S2_C2;00003378;0.3694
0015;P1L_S2_C2;00003379;0.3721
0015;P1L_S2_C2;00003380;0.3904
0015;P1L_S2_C2;00003381;0.3612
0015;P1L_S2_C2;00003382;0.3435
0015;P1L_S2_C2;00003383;0.3525
0015;P1L_S2_C2;00003384;0.3699
0015;P1L_S2_C2;00003385;0.3692
0015;P1L_S2_C2;00003386;0.3965
0015;P1L_S2_C2;00003387;0.3813
0015;P1L_S2_C2;00003388;0.3971
0015;P1L_S2_C2;00003389;0.4158
0015;P1L_S2_C2;00003390;0.4197
0015;P1L_S2_C2;00003391;0.4313
0015;P1L_S2_C2;00003392;0.4987
0015;P1L_S2_C2;00003393;0.5267
0015;P1L_S2_C2;00003394;0.5156
0015;P1L_S2_C2;00003395;0.5566
0010;P1L_S2_C2;00003531;0.3512
0010;P1L_S2_C2;00003532;0.3141
0010;P1L_S2_C2;00003533;0.3150
0010;P1L_S2_C2;00003534;0.3652
0010;P1L_S2_C2;00003535;0.3257
0010;P1L_S2_C2;00003536;0.2884
0010;P1L_S2_C2;00003537;0.3443
0010;P1L_S2_C2;00003538;0.3595
0010;P1L_S2_C2;00003539;0.3350
0010;P1L_S2_C2;00003540;0.2791
0010;P1L_S2_C2;00003541;0.3200
0010;P1L_S2_C2;00003542;0.2965
0010;P1L_S2_C2;00003543;0.3330
0010;P1L_S2_C2;00003544;0.3265
0010;P1L_S2_C2;00003545;0.3194
0010;P1L_S2_C2;00003546;0.2897
0010;P1L_S2_C2;00003547;0.2831
0010;P1L_S2_C2;00003548;0.2831
0010;P1L_S2_C2;00003549;0.3381
0010;P1L_S2_C2;00003550;0.3039
0010;P1L_S2_C2;00003551;0.3081
0010;P1L_S2_C2;00003552;0.3081
0010;P1L_S2_C2;00003553;0.3201
0010;P1L_S2_C2;00003554;0.2885
0010;P1L_S2_C2;00003555;0.2784
0010;P1L_S2_C2;00003556;0.2815
0010;P1L_S2_C2;00003557;0.2825
0010;P1L_S2_C2;00003558;0.2602
0010;P1L_S2_C2;00003559;0.2804
0010;P1L_S2_C2;00003560;0.2729
0010;P1L_S2_C2;00003561;0.2626
0010;P1L_S2_C2;00003562;0.2698
0010;P1L_S2_C2;00003563;0.2672
0010;P1L_S2_C2;00003564;0.2579
0010;P1L_S2_C2;00003565;0.2814
0010;P1L_S2_C2;00003566;0.2751
0010;P1L_S2_C2;00003567;0.2695
0010;P1L_S2_C2;00003568;0.2348
0010;P1L_S2_C2;00003569;0.2484
0010;P1L_S2_C2;00003570;0.2407
0010;P1L_S2_C2;00003571;0.2522
0010;P1L_S2_C2;00003572;0.2412
0010;P1L_S2_C2;00003573;0.3042
0010;P1L_S2_C2;00003574;0.2657
0010;P1L_S2_C2;00003575;0.2602
0010;P1L_S2_C2;00003576;0.2360
0010;P1L_S2_C2;00003577;0.2472
0010;P1L_S2_C2;00003578;0.2489
0010;P1L_S2_C2;00003579;0.2413
0010;P1L_S2_C2;00003580;0.2310
0010;P1L_S2_C2;00003581;0.2571
0010;P1L_S2_C2;00003582;0.2569
0010;P1L_S2_C2;00003583;0.2800
0010;P1L_S2_C2;00003584;0.2477
0010;P1L_S2_C2;00003585;0.2952
0010;P1L_S2_C2;00003586;0.3512
0010;P1L_S2_C2;00003587;0.3343
0010;P1L_S2_C2;00003588;0.3441
0010;P1L_S2_C2;00003589;0.3552
0006;P1L_S2_C2;00003719;0.4664
0006;P1L_S2_C2;00003720;0.4902
0006;P1L_S2_C2;00003721;0.4750
0006;P1L_S2_C2;00003722;0.4467
0006;P1L_S2_C2;00003723;0.4933
0006;P1L_S2_C2;00003724;0.4274
0006;P1L_S2_C2;00003725;0.4467
0006;P1L_S2_C2;00003726;0.4175
0006;P1L_S2_C2;00003727;0.4210
0006;P1L_S2_C2;00003728;0.4254
0006;P1L_S2_C2;00003729;0.4308
0006;P1L_S2_C2;00003730;0.3642
0006;P1L_S2_C2;00003731;0.4389
0006;P1L_S2_C2;00003732;0.4025
0006;P1L_S2_C2;00003733;0.4072
0006;P1L_S2_C2;00003734;0.3730
0006;P1L_S2_C2;00003735;0.3767
0006;P1L_S2_C2;00003736;0.3955
0006;P1L_S2_C2;00003737;0.3480
0006;P1L_S2_C2;00003738;0.3978
0006;P1L_S2_C2;00003739;0.3614
0006;P1L_S2_C2;00003740;0.4098
0006;P1L_S2_C2;00003741;0.4061
0006;P1L_S2_C2;00003742;0.3610
0006;P1L_S2_C2;00003743;0.4103
0006;P1L_S2_C2;00003744;0.3870
0006;P1L_S2_C2;00003745;0.4265
0006;P1L_S2_C2;00003746;0.3603
0006;P1L_S2_C2;00003747;0.3589
0006;P1L_S2_C2;00003748;0.4304
0006;P1L_S2_C2;00003749;0.3923
0006;P1L_S2_C2;00003750;0.3529
0006;P1L_S2_C2;00003751;0.3563
0006;P1L_S2_C2;00003752;0.3574
0006;P1L_S2_C2;00003753;0.3880
0006;P1L_S2_C2;00003754;0.3427
0006;P1L_S2_C2;00003755;0.3586
0006;P1L_S2_C2;00003756;0.3404
0006;P1L_S2_C2;00003757;0.3425
0006;P1L_S2_C2;00003758;0.3037
0006;P1L_S2_C2;00003759;0.3115
0006;P1L_S2_C2;00003760;0.3189
0006;P1L_S2_C2;00003761;0.3020
0006;P1L_S2_C2;00003762;0.3071
0006;P1L_S2_C2;00003763;0.3247
0006;P1L_S2_C2;00003764;0.3120
0006;P1L_S2_C2;00003765;0.3039
0006;P1L_S2_C2;00003766;0.3058
0006;P1L_S2_C2;00003767;0.3001
0006;P1L_S2_C2;00003768;0.3064
0006;P1L_S2_C2;00003769;0.2999
0006;P1L_S2_C2;00003770;0.2804
0006;P1L_S2_C2;00003771;0.2638
0006;P1L_S2_C2;00003772;0.2620
0006;P1L_S2_C2;00003773;0.2694
0006;P1L_S2_C2;00003774;0.2620
0006;P1L_S2_C2;00003775;0.2798
0006;P1L_S2_C2;00003776;0.2616
0006;P1L_S2_C2;00003777;0.2954
0006;P1L_S2_C2;00003778;0.2954
0006;P1L_S2_C2;00003779;0.2788
0006;P1L_S2_C2;00003780;0.3380
0006;P1L_S2_C2;00003781;0.3278
0006;P1L_S2_C2;00003782;0.3462
0006;P1L_S2_C2;00003783;0.3521
0006;P1L_S2_C2;00003784;0.4036
0009;P1L_S2_C2;00003912;0.3608
0009;P1L_S2_C2;00003913;0.3437
0009;P1L_S2_C2;00003914;0.3825
0009;P1L_S2_C2;00003915;0.3236
0009;P1L_S2_C2;00003916;0.3577
0009;P1L_S2_C2;00003917;0.3584
0009;P1L_S2_C2;00003918;0.3398
0009;P1L_S2_C2;00003919;0.3447
0009;P1L_S2_C2;00003920;0.3575
0009;P1L_S2_C2;00003921;0.3613
0009;P1L_S2_C2;00003922;0.3547
0009;P1L_S2_C2;00003923;0.3625
0009;P1L_S2_C2;00003924;0.4021
0009;P1L_S2_C2;00003925;0.4038
0009;P1L_S2_C2;00003926;0.3764
0009;P1L_S2_C2;00003927;0.3704
0009;P1L_S2_C2;00003928;0.3515
0009;P1L_S2_C2;00003929;0.3411
0009;P1L_S2_C2;00003930;0.3219
0009;P1L_S2_C2;00003931;0.3479
0009;P1L_S2_C2;00003932;0.3272
0009;P1L_S2_C2;00003933;0.3074
0009;P1L_S2_C2;00003934;0.2974
0009;P1L_S2_C2;00003935;0.3101
0009;P1L_S2_C2;00003936;0.3883
0009;P1L_S2_C2;00003937;0.3599
0009;P1L_S2_C2;00003938;0.3656
0009;P1L_S2_C2;00003939;0.3348
0009;P1L_S2_C2;00003940;0.3638
0009;P1L_S2_C2;00003941;0.3116
0009;P1L_S2_C2;00003942;0.3270
0009;P1L_S2_C2;00003943;0.3687
0009;P1L_S2_C2;00003944;0.3264
0009;P1L_S2_C2;00003945;0.3079
0009;P1L_S2_C2;00003946;0.3381
0009;P1L_S2_C2;00003947;0.3470
0009;P1L_S2_C2;00003948;0.3520
0009;P1L_S2_C2;00003949;0.3238
0009;P1L_S2_C2;00003950;0.3053
0009;P1L_S2_C2;00003951;0.2979
0009;P1L_S2_C2;00003952;0.2693
0009;P1L_S2_C2;00003953;0.2658
0009;P1L_S2_C2;00003954;0.2522
0009;P1L_S2_C2;00003955;0.3148
0009;P1L_S2_C2;00003956;0.2792
0009;P1L_S2_C2;00003957;0.2397
0009;P1L_S2_C2;00003958;0.2816
0009;P1L_S2_C2;00003959;0.2704
0009;P1L_S2_C2;00003960;0.2558
0009;P1L_S2_C2;00003961;0.2624
0009;P1L_S2_C2;00003962;0.2659
0009;P1L_S2_C2;00003963;0.2283
0009;P1L_S2_C2;00003964;0.2483
0009;P1L_S2_C2;00003965;0.2488
0009;P1L_S2_C2;00003966;0.2417
0009;P1L_S2_C2;00003967;0.2492
0009;P1L_S2_C2;00003968;0.2172
0009;P1L_S2_C2;00003969;0.2678
0009;P1L_S2_C2;00003970;0.2850
0009;P1L_S2_C2;00003971;0.2641
0009;P1L_S2_C2;00003972;0.3228
0009;P1L_S2_C2;00003973;0.3085
0009;P1L_S2_C2;00003974;0.4244
0004;P1L_S2_C2;00004086;0.6559
0004;P1L_S2_C2;00004087;0.5740
0004;P1L_S2_C2;00004088;0.5267
0004;P1L_S2_C2;00004089;0.6406
0004;P1L_S2_C2;00004090;0.5813
0004;P1L_S2_C2;00004091;0.6483
0004;P1L_S2_C2;00004092;0.5495
0004;P1L_S2_C2;00004093;0.5626
0004;P1L_S2_C2;00004094;0.5512
0004;P1L_S2_C2;00004095;0.5100
0004;P1L_S2_C2;00004096;0.4764
0004;P1L_S2_C2;00004097;0.4654
0004;P1L_S2_C2;00004098;0.4387
0004;P1L_S2_C2;00004099;0.4649
0004;P1L_S2_C2;00004100;0.5285
0004;P1L_S2_C2;00004101;0.4593
0004;P1L_S2_C2;00004102;0.4646
0004;P1L_S2_C2;00004103;0.4262
0004;P1L_S2_C2;00004104;0.3910
0004;P1L_S2_C2;00004105;0.4050
0004;P1L_S2_C2;00004106;0.4478
0004;P1L_S2_C2;00004107;0.3963
0004;P1L_S2_C2;00004108;0.3350
0004;P1L_S2_C2;00004109;0.4007
0004;P1L_S2_C2;00004110;0.3571
0004;P1L_S2_C2;00004111;0.3965
0004;P1L_S2_C2;00004112;0.3434
0004;P1L_S2_C2;00004113;0.3492
0004;P1L_S2_C2;00004114;0.3496
0004;P1L_S2_C2;00004115;0.3615
0004;P1L_S2_C2;00004116;0.2867
0004;P1L_S2_C2;00004117;0.3583
0004;P1L_S2_C2;00004118;0.3779
0004;P1L_S2_C2;00004119;0.3643
0004;P1L_S2_C2;00004120;0.3786
0004;P1L_S2_C2;00004121;0.3620
0004;P1L_S2_C2;00004122;0.3723
0004;P1L_S2_C2;00004123;0.3354
0004;P1L_S2_C2;00004124;0.3429
0004;P1L_S2_C2;00004125;0.3096
0004;P1L_S2_C2;00004126;0.3404
0004;P1L_S2_C2;00004127;0.3404
0004;P1L_S2_C2;00004128;0.3304
0004;P1L_S2_C2;00004129;0.3304
0004;P1L_S2_C2;00004130;0.3092
0004;P1L_S2_C2;00004131;0.3236
0004;P1L_S2_C2;00004132;0.3236
0004;P1L_S2_C2;00004133;0.3098
0004;P1L_S2_C2;00004134;0.3678
0004;P1L_S2_C2;00004135;0.3560
0004;P1L_S2_C2;00004136;0.4176
0004;P1L_S2_C2;00004137;0.4199
0004;P1L_S2_C2;00004138;0.4208
0024;P1L_S2_C2;00004558;0.4430
0024;P1L_S2_C2;00004559;0.4035
0024;P1L_S2_C2;00004560;0.4177
0024;P1L_S2_C2;00004561;0.3536
0024;P1L_S2_C2;00004562;0.3775
0024;P1L_S2_C2;00004563;0.3909
0024;P1L_S2_C2;00004564;0.3952
0024;P1L_S2_C2;00004565;0.3596
0024;P1L_S2_C2;00004566;0.3666
0024;P1L_S2_C2;00004567;0.3223
0024;P1L_S2_C2;00004568;0.3421
0024;P1L_S2_C2;00004569;0.3437
0024;P1L_S2_C2;00004570;0.3271
0024;P1L_S2_C2;00004571;0.3690
0024;P1L_S2_C2;00004572;0.3371
0024;P1L_S2_C2;00004573;0.3218
0024;P1L_S2_C2;00004574;0.3218
0024;P1L_S2_C2;00004575;0.3804
0024;P1L_S2_C2;00004576;0.3358
0024;P1L_S2_C2;00004577;0.3472
0024;P1L_S2_C2;00004578;0.3185
0024;P1L_S2_C2;00004579;0.2923
0024;P1L_S2_C2;00004580;0.2930
0024;P1L_S2_C2;00004581;0.3437
0024;P1L_S2_C2;00004582;0.2903
0024;P1L_S2_C2;00004583;0.2989
0024;P1L_S2_C2;00004584;0.2923
0024;P1L_S2_C2;00004585;0.2905
0024;P1L_S2_C2;00004586;0.3216
0024;P1L_S2_C2;00004587;0.3078
0024;P1L_S2_C2;00004588;0.3196
0024;P1L_S2_C2;00004589;0.3004
0024;P1L_S2_C2;00004590;0.2701
0024;P1L_S2_C2;00004591;0.3017
0024;P1L_S2_C2;00004592;0.2901
0024;P1L_S2_C2;00004593;0.2473
0024;P1L_S2_C2;00004594;0.3019
0024;P1L_S2_C2;00004595;0.2938
0024;P1L_S2_C2;00004596;0.2938
0024;P1L_S2_C2;00004597;0.2797
0024;P1L_S2_C2;00004598;0.2718
0024;P1L_S2_C2;00004599;0.2721
0024;P1L_S2_C2;00004600;0.2560
0024;P1L_S2_C2;00004601;0.2991
0024;P1L_S2_C2;00004602;0.2765
0024;P1L_S2_C2;00004603;0.2514
0024;P1L_S2_C2;00004604;0.2919
0024;P1L_S2_C2;00004605;0.2781
0024;P1L_S2_C2;00004606;0.2435
0024;P1L_S2_C2;00004607;0.2496
0024;P1L_S2_C2;00004608;0.2452
0024;P1L_S2_C2;00004609;0.2667
0024;P1L_S2_C2;00004610;0.2684
0024;P1L_S2_C2;00004611;0.2791
0024;P1L_S2_C2;00004612;0.2440
0024;P1L_S2_C2;00004613;0.2524
0024;P1L_S2_C2;00004614;0.2436
0024;P1L_S2_C2;00004615;0.2444
0024;P1L_S2_C2;00004616;0.2322
0024;P1L_S2_C2;00004617;0.2276
0024;P1L_S2_C2;00004618;0.2161
0024;P1L_S2_C2;00004619;0.2013
0024;P1L_S2_C2;00004620;0.1913
0024;P1L_S2_C2;00004621;0.1989
0024;P1L_S2_C2;00004622;0.2019
0024;P1L_S2_C2;00004623;0.1863
0024;P1L_S2_C2;00004624;0.1830
0024;P1L_S2_C2;00004625;0.1810
0024;P1L_S2_C2;00004626;0.2098
0024;P1L_S2_C2;00004627;0.2095
0024;P1L_S2_C2;00004628;0.2175
0024;P1L_S2_C2;00004629;0.1930
0024;P1L_S2_C2;00004630;0.2161
0024;P1L_S2_C2;00004631;0.2086
0024;P1L_S2_C2;00004632;0.2196
0024;P1L_S2_C2;00004633;0.2282
0022;P1L_S2_C2;00004786;0.3293
0022;P1L_S2_C2;00004787;0.3828
0022;P1L_S2_C2;00004788;0.3313
0022;P1L_S2_C2;00004789;0.3282
0022;P1L_S2_C2;00004790;0.3325
0022;P1L_S2_C2;00004791;0.3092
0022;P1L_S2_C2;00004792;0.3149
0022;P1L_S2_C2;00004793;0.3301
0022;P1L_S2_C2;00004794;0.2973
0022;P1L_S2_C2;00004795;0.3469
0022;P1L_S2_C2;00004796;0.3500
0022;P1L_S2_C2;00004797;0.3285
0022;P1L_S2_C2;00004798;0.3239
0022;P1L_S2_C2;00004799;0.3167
0022;P1L_S2_C2;00004800;0.3118
0022;P1L_S2_C2;00004801;0.3246
0022;P1L_S2_C2;00004802;0.3528
0022;P1L_S2_C2;00004803;0.3460
0022;P1L_S2_C2;00004804;0.2626
0022;P1L_S2_C2;00004805;0.3377
0022;P1L_S2_C2;00004806;0.3054
0022;P1L_S2_C2;00004807;0.3859
0022;P1L_S2_C2;00004808;0.3657
0022;P1L_S2_C2;00004809;0.3425
0022;P1L_S2_C2;00004810;0.3434
0022;P1L_S2_C2;00004811;0.3720
0022;P1L_S2_C2;00004812;0.3474
0022;P1L_S2_C2;00004813;0.3872
0022;P1L_S2_C2;00004814;0.3571
0022;P1L_S2_C2;00004815;0.3154
0022;P1L_S2_C2;00004816;0.3450
0022;P1L_S2_C2;00004817;0.3279
0022;P1L_S2_C2;00004818;0.3121
0022;P1L_S2_C2;00004819;0.2908
0022;P1L_S2_C2;00004820;0.3241
