PERSON ID;VIDEO ID;OTHER PERSON ID;AVG;MAX;MIN
0022;P2L_S2_C2.1;0028;0.5009;0.4552;0.5297
0022;P2L_S3_C3.2;0015;0.5112;0.4698;0.5464
0022;P2E_S3_C3.1;0028;0.5016;0.4690;0.5309
0022;P2E_S3_C2.2;0021;0.4912;0.4527;0.5283
0022;P2L_S1_C1.2;0015;0.5279;0.4916;0.5582
0022;P1L_S4_C1;0012;0.5496;0.4987;0.5960
0022;P2E_S1_C1.1;0023;0.5253;0.4989;0.5454
0022;P2L_S1_C2.1;0019;0.5040;0.4711;0.5432
0022;P2E_S4_C3.2;0015;0.5129;0.4736;0.5549
0022;P1L_S4_C2;0018;0.4939;0.4603;0.5565
0022;P2E_S3_C2.1;0001;0.5200;0.4951;0.5547
0022;P1E_S4_C1;0014;0.4628;0.4135;0.4920
0022;P1E_S3_C2;0013;0.4900;0.4681;0.5232
0022;P1E_S4_C2;0015;0.4989;0.4686;0.5216
0022;P2E_S4_C2.2;0021;0.4776;0.4368;0.5154
0022;P1E_S2_C2;0004;0.5148;0.4784;0.5576
0022;P2E_S1_C1.2;0003;0.4946;0.4686;0.5207
0022;P1L_S1_C3;0010;0.4828;0.4686;0.5007
0022;P1L_S1_C2;0004;0.5139;0.4755;0.5448
0022;P2L_S3_C2.2;0021;0.4889;0.4598;0.5180
0022;P2L_S4_C1.2;0021;0.4797;0.4480;0.5497
0022;P2E_S4_C3.1;0027;0.5157;0.4956;0.5418
0022;P2E_S2_C3.1;0024;0.5171;0.4847;0.5438
0022;P2L_S4_C1.1;0023;0.5214;0.5020;0.5538
0022;P2L_S1_C2.2;0003;0.4951;0.4346;0.5342
0022;P2E_S1_C2.1;0019;0.4940;0.4639;0.5170
0022;P2L_S2_C1.1;0009;0.5207;0.4748;0.5746
0022;P1E_S3_C3;0015;0.5113;0.4857;0.5338
0022;P1E_S2_C3;0017;0.5341;0.5215;0.5467
0022;P2E_S2_C1.2;0002;0.4806;0.4623;0.5007
0022;P2E_S3_C1.2;0021;0.4881;0.4635;0.5266
0022;P1E_S1_C2;0011;0.5419;0.5111;0.5701
0022;P2L_S2_C3.1;0002;0.4783;0.4449;0.4962
0022;P2E_S4_C1.2;0021;0.4782;0.4476;0.5075
0022;P2E_S1_C2.2;0015;0.5192;0.4778;0.5666
0022;P2L_S3_C1.1;0020;0.4988;0.4404;0.5290
0022;P1L_S4_C3;0001;0.5008;0.4538;0.5370
0022;P2L_S3_C2.1;0006;0.5295;0.4766;0.5596
0022;P2E_S4_C2.1;0004;0.5316;0.4883;0.5814
0022;P2E_S1_C3.2;0003;0.5001;0.4675;0.5394
0022;P2E_S2_C1.1;0020;0.5002;0.4778;0.5222
0022;P2L_S2_C3.2;0021;0.4866;0.4633;0.5249
0022;P1E_S4_C3;0023;0.5246;0.4937;0.5478
0022;P2E_S2_C2.1;0007;0.5139;0.4832;0.5431
0023;P2E_S4_C3.1;0029;0.4782;0.4468;0.5480
0023;P2L_S3_C3.1;0005;0.5133;0.4708;0.5480
0023;P2E_S1_C2.1;0030;0.4784;0.4479;0.5121
0023;P2L_S1_C2.1;0025;0.5207;0.4709;0.5626
0023;P1L_S1_C2;0020;0.5330;0.4806;0.5659
0023;P2E_S2_C1.1;0030;0.4688;0.4452;0.5009
0023;P2E_S3_C3.2;0002;0.5279;0.4937;0.5500
0023;P1E_S3_C3;0010;0.5229;0.5045;0.5440
0023;P2E_S4_C3.2;0015;0.4901;0.4557;0.5220
0023;P2L_S2_C3.2;0021;0.5468;0.5163;0.5783
0023;P2E_S2_C1.2;0003;0.5264;0.4942;0.5676
0023;P2L_S3_C1.1;0016;0.5064;0.4807;0.5445
0023;P2E_S2_C2.2;0015;0.4980;0.4585;0.5482
0023;P1E_S3_C2;0019;0.5024;0.4647;0.5491
0023;P2L_S1_C2.2;0015;0.4919;0.4317;0.5240
0023;P2E_S4_C1.1;0030;0.4869;0.4494;0.5206
0023;P1L_S4_C1;0026;0.5337;0.5020;0.5827
0023;P2L_S4_C2.1;0025;0.5220;0.4657;0.5802
0023;P2L_S3_C2.1;0007;0.4789;0.4265;0.5321
0023;P2E_S3_C3.1;0029;0.4668;0.4366;0.5000
0023;P1L_S2_C3;0003;0.5262;0.5109;0.5505
0023;P1E_S1_C3;0004;0.4838;0.4536;0.4994
0023;P2L_S2_C3.1;0007;0.4786;0.4380;0.5251
0023;P1E_S4_C2;0020;0.5410;0.5005;0.5817
0023;P2L_S1_C1.2;0003;0.5404;0.4973;0.5699
0023;P2E_S3_C2.1;0030;0.4680;0.4379;0.5000
0023;P2L_S2_C1.1;0024;0.5197;0.4912;0.5487
0023;P1E_S4_C3;0024;0.5333;0.5125;0.5515
0023;P1L_S2_C2;0015;0.4680;0.4397;0.4956
0023;P2L_S4_C1.1;0024;0.5242;0.4921;0.5596
0023;P2E_S3_C1.1;0018;0.4914;0.4535;0.5258
0023;P1E_S1_C1;0013;0.5152;0.4869;0.5500
0023;P2E_S3_C1.2;0021;0.5132;0.4799;0.5614
0023;P1L_S3_C3;0004;0.5068;0.4832;0.5512
0023;P1E_S2_C2;0017;0.4962;0.4391;0.5153
0023;P1L_S1_C3;0011;0.4990;0.4653;0.5236
0023;P2E_S4_C1.2;0003;0.5124;0.4708;0.5493
0023;P1L_S4_C2;0003;0.5076;0.4681;0.5475
0023;P2L_S3_C2.2;0021;0.5280;0.4910;0.5724
0023;P2L_S2_C1.2;0015;0.4850;0.4368;0.5464
0023;P1L_S2_C1;0004;0.4970;0.4554;0.5410
0023;P2E_S3_C2.2;0021;0.5050;0.4738;0.5464
0023;P1L_S3_C2;0010;0.5310;0.4838;0.5774
0023;P2L_S2_C2.2;0021;0.5361;0.5014;0.5642
0023;P2E_S2_C3.1;0006;0.5064;0.4446;0.5484
0023;P2L_S4_C2.2;0022;0.5122;0.4859;0.5519
0023;P1L_S3_C1;0004;0.5094;0.4716;0.5541
0018;P1L_S1_C1;0016;0.5185;0.4840;0.5458
0018;P1L_S1_C2;0015;0.4889;0.4546;0.5230
0018;P1E_S4_C1;0016;0.5278;0.5110;0.5469
0018;P2L_S1_C1.1;0026;0.5069;0.4763;0.5383
0018;P2E_S1_C2.2;0022;0.4731;0.4411;0.5180
0018;P1L_S3_C2;0013;0.5096;0.4775;0.5500
0018;P1L_S2_C3;0017;0.4991;0.4657;0.5303
0018;P2E_S3_C3.1;0027;0.4977;0.4754;0.5288
0018;P1E_S3_C2;0024;0.5006;0.4775;0.5380
0018;P2L_S2_C3.2;0003;0.4842;0.4453;0.5258
0018;P2E_S1_C3.2;0021;0.5199;0.4476;0.5751
0018;P2L_S3_C1.1;0013;0.5235;0.4842;0.5493
0018;P2E_S3_C2.1;0019;0.5062;0.4797;0.5304
0018;P2L_S4_C2.2;0003;0.4859;0.4439;0.5264
0018;P2L_S1_C3.2;0022;0.4702;0.4428;0.5004
0018;P2L_S1_C1.2;0003;0.4852;0.4528;0.5131
0018;P1E_S3_C3;0027;0.5325;0.5192;0.5475
0018;P2E_S2_C1.2;0021;0.5082;0.4587;0.5632
0018;P2E_S3_C1.1;0029;0.4925;0.4709;0.5221
0018;P1L_S4_C3;0007;0.4652;0.4441;0.4898
0018;P2L_S4_C2.1;0025;0.5033;0.4691;0.5717
0018;P2E_S1_C1.2;0003;0.4729;0.4470;0.4993
0018;P1L_S2_C1;0014;0.5010;0.4401;0.5292
0018;P2L_S4_C1.1;0029;0.4953;0.4496;0.5503
0018;P2E_S2_C3.2;0022;0.4753;0.4262;0.5131
0018;P2L_S1_C3.1;0024;0.4909;0.4676;0.5085
0018;P1E_S2_C2;0007;0.4760;0.4446;0.4996
0018;P2L_S2_C2.2;0021;0.5238;0.4868;0.5598
0018;P2E_S4_C1.2;0015;0.4845;0.4549;0.5215
0018;P2E_S4_C2.1;0006;0.4760;0.4198;0.5148
0018;P2L_S3_C1.2;0021;0.4891;0.4456;0.5264
0018;P2L_S4_C1.2;0021;0.5126;0.4666;0.5487
0018;P2E_S3_C3.2;0015;0.4817;0.4600;0.5034
0018;P2E_S4_C3.2;0002;0.4824;0.4520;0.5140
0018;P2L_S3_C3.2;0022;0.4915;0.4517;0.5474
0018;P2E_S1_C1.1;0019;0.4935;0.4812;0.5105
0018;P1L_S3_C3;0013;0.5040;0.4737;0.5331
0018;P2L_S1_C2.2;0015;0.4900;0.4523;0.5119
0018;P2E_S3_C2.2;0015;0.4823;0.4465;0.5106
0018;P2E_S2_C2.1;0016;0.5175;0.4869;0.5409
0018;P1E_S4_C3;0014;0.5043;0.4934;0.5237
0018;P1L_S4_C1;0004;0.4717;0.4141;0.5158
0018;P2L_S4_C3.2;0015;0.4754;0.4520;0.4973
0018;P2E_S4_C3.1;0026;0.4986;0.4628;0.5432
0018;P2E_S2_C3.1;0019;0.5089;0.4776;0.5439
0018;P1L_S1_C3;0004;0.4775;0.4515;0.4983
0018;P1L_S3_C1;0025;0.4940;0.4518;0.5264
0001;P2L_S1_C2.1;0020;0.5209;0.4802;0.5662
0001;P2E_S4_C3.1;0012;0.5171;0.4802;0.5496
0001;P2E_S2_C2.1;0004;0.4953;0.4509;0.5320
0001;P2E_S1_C2.2;0021;0.5116;0.4613;0.5639
0001;P2E_S1_C2.1;0023;0.4939;0.4617;0.5354
0001;P1E_S3_C1;0016;0.5135;0.4921;0.5371
0001;P1E_S2_C1;0015;0.4972;0.4678;0.5222
0001;P2L_S4_C3.2;0015;0.4913;0.4483;0.5349
0001;P1E_S1_C2;0023;0.5045;0.4799;0.5423
0001;P2E_S4_C2.2;0015;0.5017;0.4679;0.5460
0001;P2E_S4_C2.1;0030;0.5024;0.4657;0.5469
0001;P2E_S1_C3.1;0017;0.4922;0.4639;0.5264
0001;P1L_S1_C2;0004;0.4822;0.4445;0.5287
0001;P2L_S3_C3.1;0012;0.5224;0.4795;0.5842
0001;P2E_S2_C2.2;0021;0.5010;0.4312;0.5841
0001;P2E_S3_C3.2;0002;0.4910;0.4694;0.5268
0001;P1E_S4_C3;0017;0.4676;0.4466;0.4829
0001;P2L_S3_C1.1;0023;0.4799;0.4533;0.5206
0001;P2E_S3_C1.1;0016;0.5226;0.4949;0.5514
0001;P2L_S2_C3.2;0022;0.4885;0.4495;0.5193
0001;P2E_S1_C1.2;0022;0.4887;0.4638;0.5130
0001;P1L_S2_C3;0011;0.4604;0.4316;0.4970
0001;P1E_S4_C1;0005;0.5383;0.5066;0.5550
0001;P2L_S3_C3.2;0021;0.5015;0.4655;0.5902
0001;P2L_S1_C2.2;0021;0.4925;0.4610;0.5334
0001;P1E_S1_C3;0009;0.5322;0.5210;0.5465
0001;P2E_S4_C1.2;0003;0.4833;0.4414;0.5373
0001;P2L_S2_C2.2;0022;0.5026;0.4631;0.5369
0001;P2E_S3_C3.1;0028;0.4918;0.4680;0.5121
0001;P2E_S2_C1.2;0003;0.4718;0.4359;0.5142
0001;P2E_S4_C1.1;0024;0.5113;0.4791;0.5458
0001;P2L_S2_C2.1;0012;0.5156;0.4626;0.5595
0001;P2E_S4_C3.2;0022;0.4960;0.4581;0.5248
0001;P1E_S3_C3;0015;0.4811;0.4629;0.5029
0001;P1E_S1_C1;0005;0.5346;0.5163;0.5527
0001;P2E_S2_C1.1;0029;0.5150;0.4860;0.5366
0001;P2L_S2_C1.2;0015;0.4931;0.4526;0.5367
0001;P2E_S2_C3.2;0003;0.4950;0.4471;0.5414
0001;P2L_S1_C1.1;0023;0.4808;0.4529;0.5323
0001;P2L_S1_C3.2;0015;0.4886;0.4646;0.5307
0001;P1L_S1_C3;0009;0.5491;0.5195;0.5765
0001;P2E_S3_C2.2;0021;0.4932;0.4556;0.5183
0001;P2L_S2_C1.1;0011;0.4685;0.4421;0.5101
0001;P2L_S3_C1.2;0021;0.5133;0.4728;0.5407
0001;P2E_S1_C1.1;0005;0.5059;0.4839;0.5322
0001;P2E_S2_C3.1;0019;0.5157;0.4794;0.5450
0001;P2L_S4_C1.2;0015;0.4978;0.4648;0.5484
0012;P2E_S1_C2.2;0022;0.5369;0.5001;0.5705
0012;P2L_S1_C1.2;0022;0.5550;0.5117;0.5907
0012;P2L_S3_C2.1;0004;0.4628;0.4246;0.4989
0012;P2E_S1_C1.1;0005;0.5005;0.4897;0.5111
0012;P1E_S1_C3;0001;0.5273;0.5082;0.5440
0012;P2E_S2_C3.1;0029;0.4948;0.4700;0.5283
0012;P2E_S3_C2.2;0022;0.5422;0.5020;0.5847
0012;P2L_S4_C3.2;0022;0.5442;0.5003;0.6040
0012;P1L_S3_C3;0015;0.5256;0.5074;0.5455
0012;P2E_S2_C3.2;0015;0.5043;0.4712;0.5298
0012;P2L_S3_C1.1;0024;0.4787;0.4345;0.5215
0012;P2L_S1_C2.1;0018;0.5007;0.4626;0.5401
0012;P2E_S4_C3.1;0014;0.4953;0.4541;0.5288
0012;P2L_S3_C3.2;0015;0.5137;0.4403;0.5539
0012;P2L_S2_C3.1;0029;0.4871;0.4511;0.5307
0012;P1L_S1_C2;0014;0.4950;0.4682;0.5141
0012;P2L_S2_C3.2;0021;0.4841;0.4555;0.5276
0012;P2E_S2_C1.1;0013;0.5479;0.5112;0.5826
0012;P1L_S3_C1;0011;0.4836;0.4587;0.5088
0012;P1L_S3_C2;0009;0.5474;0.5124;0.5843
0012;P2L_S2_C1.1;0001;0.5345;0.5060;0.5673
0012;P2L_S4_C1.2;0022;0.5500;0.4785;0.5961
0012;P1E_S4_C1;0016;0.4932;0.4701;0.5183
0012;P2L_S4_C1.1;0011;0.4853;0.4577;0.5266
0012;P1L_S4_C3;0009;0.5292;0.5000;0.5545
0012;P2E_S1_C3.1;0001;0.5247;0.4960;0.5604
0012;P1L_S2_C2;0015;0.5073;0.4714;0.5531
0012;P2E_S4_C2.1;0009;0.5392;0.5003;0.5943
0012;P2E_S2_C2.2;0022;0.5319;0.4918;0.5798
0012;P1E_S2_C2;0005;0.5291;0.5024;0.5460
0012;P2L_S2_C1.2;0015;0.5012;0.4682;0.5384
0012;P2E_S1_C2.1;0029;0.5114;0.4919;0.5262
0012;P1L_S1_C1;0013;0.5254;0.4888;0.5565
0012;P1E_S4_C3;0024;0.4919;0.4608;0.5164
0012;P1E_S3_C3;0014;0.5010;0.4795;0.5149
0012;P2L_S1_C2.2;0015;0.5015;0.4679;0.5236
0012;P2L_S1_C3.1;0017;0.5071;0.4728;0.5474
0012;P2E_S1_C3.2;0002;0.4885;0.4604;0.5182
0012;P2E_S4_C1.2;0002;0.4858;0.4616;0.5102
0012;P1E_S3_C2;0024;0.4896;0.4623;0.5636
0012;P2E_S3_C1.2;0002;0.4943;0.4651;0.5279
0012;P1E_S2_C3;0006;0.4547;0.4384;0.4760
0012;P1E_S4_C2;0023;0.5135;0.4801;0.5488
0012;P1L_S4_C2;0021;0.4735;0.4464;0.5115
0012;P2E_S4_C3.2;0015;0.5187;0.4799;0.5594
0012;P2E_S3_C3.2;0015;0.5064;0.4781;0.5411
0010;P2E_S4_C2.2;0015;0.4984;0.4407;0.5397
0010;P2E_S2_C1.1;0014;0.5556;0.5019;0.6052
0010;P2L_S3_C3.1;0007;0.5170;0.4694;0.5781
0010;P2L_S2_C1.1;0009;0.4473;0.4248;0.4846
0010;P2E_S1_C3.2;0002;0.4946;0.4575;0.5279
0010;P1L_S3_C1;0013;0.4920;0.4582;0.5214
0010;P2E_S2_C2.1;0027;0.5128;0.4750;0.5576
0010;P2E_S1_C3.1;0017;0.4813;0.4590;0.5009
0010;P2L_S3_C1.2;0022;0.4557;0.4281;0.4863
0010;P1L_S2_C1;0016;0.4805;0.4512;0.5130
0010;P2L_S1_C1.2;0022;0.4702;0.4320;0.5011
0010;P2E_S4_C2.1;0006;0.4688;0.4356;0.5171
0010;P2E_S1_C2.2;0003;0.4962;0.4495;0.5355
0010;P1L_S1_C1;0015;0.5187;0.4768;0.5518
0010;P1L_S2_C2;0018;0.4639;0.4464;0.4927
0010;P2E_S3_C1.1;0005;0.5106;0.4762;0.5503
0010;P2E_S4_C1.1;0005;0.5081;0.4715;0.5370
0010;P1L_S2_C3;0026;0.4987;0.4749;0.5180
0010;P2L_S1_C1.1;0017;0.4701;0.4329;0.5052
0010;P1E_S3_C3;0027;0.5315;0.5202;0.5403
0010;P1E_S4_C3;0023;0.5113;0.4805;0.5417
0010;P1E_S2_C1;0017;0.4890;0.4639;0.5197
0010;P2L_S1_C2.1;0006;0.4829;0.4321;0.5272
0010;P2E_S3_C1.2;0003;0.4865;0.4525;0.5216
0010;P1E_S4_C1;0023;0.5198;0.4791;0.5615
0010;P1L_S1_C2;0021;0.5061;0.4793;0.5302
0010;P1E_S2_C2;0020;0.4691;0.4217;0.4923
0010;P1L_S1_C3;0015;0.5007;0.4506;0.5464
0010;P1L_S4_C2;0026;0.4778;0.4358;0.5248
0010;P2E_S4_C3.2;0015;0.4977;0.4628;0.5420
0010;P2E_S3_C2.1;0025;0.4921;0.4650;0.5534
0010;P2L_S2_C2.2;0021;0.5071;0.4642;0.5376
0010;P1E_S3_C1;0009;0.4505;0.4244;0.4864
0010;P2L_S3_C1.1;0009;0.4516;0.4217;0.4751
0010;P2E_S1_C2.1;0009;0.4606;0.4238;0.4960
0010;P2L_S1_C2.2;0022;0.4648;0.4373;0.4847
0010;P2L_S2_C2.1;0012;0.4619;0.4375;0.5171
0010;P2E_S4_C3.1;0024;0.5236;0.4849;0.5483
0010;P1E_S4_C2;0026;0.4880;0.4544;0.5114
0010;P2L_S1_C3.2;0021;0.4918;0.4600;0.5186
0010;P2L_S2_C3.1;0002;0.4922;0.4579;0.5410
0010;P2E_S2_C2.2;0015;0.4833;0.4436;0.5220
0010;P1L_S4_C3;0017;0.4752;0.4474;0.5143
0010;P2L_S3_C2.1;0018;0.4502;0.4098;0.5164
0010;P2L_S4_C2.2;0003;0.4697;0.4261;0.5026
0010;P2L_S4_C2.1;0026;0.5041;0.4705;0.5268
0006;P2L_S3_C2.2;0015;0.5503;0.4796;0.6033
0006;P2L_S4_C2.2;0015;0.5599;0.5103;0.6092
0006;P1E_S2_C1;0020;0.5136;0.4958;0.5367
0006;P2E_S1_C3.2;0003;0.4877;0.4624;0.5407
0006;P2E_S3_C1.1;0028;0.5187;0.4787;0.5669
0006;P1L_S3_C2;0017;0.5452;0.5152;0.5742
0006;P2E_S4_C1.2;0003;0.4875;0.4594;0.5216
0006;P2L_S3_C3.2;0022;0.5434;0.5068;0.5840
0006;P1L_S3_C1;0009;0.5192;0.4922;0.5557
0006;P2L_S2_C2.2;0021;0.5414;0.4992;0.5664
0006;P2E_S3_C1.2;0003;0.4950;0.4653;0.5243
0006;P1E_S4_C3;0001;0.5100;0.4997;0.5221
0006;P2L_S1_C1.2;0015;0.5634;0.5154;0.5953
0006;P2L_S4_C1.1;0002;0.4486;0.4102;0.4738
0006;P2E_S4_C3.2;0022;0.5480;0.5284;0.5817
0006;P2L_S1_C3.2;0022;0.5197;0.4688;0.5530
0006;P1E_S3_C2;0015;0.5531;0.5203;0.6004
0006;P2E_S4_C2.2;0021;0.5382;0.5080;0.5831
0006;P2E_S4_C2.1;0016;0.5565;0.5238;0.5828
0006;P1L_S2_C1;0005;0.5537;0.5054;0.5942
0006;P1E_S1_C2;0019;0.5086;0.4852;0.5288
0006;P1L_S1_C2;0013;0.5346;0.4910;0.5633
0006;P2E_S3_C2.2;0003;0.4983;0.4637;0.5590
0006;P1L_S3_C3;0003;0.5106;0.4909;0.5317
0006;P2E_S2_C3.1;0018;0.4926;0.4581;0.5334
0006;P1E_S3_C1;0020;0.5200;0.4880;0.5528
0006;P2E_S3_C3.2;0015;0.5581;0.5260;0.5889
0006;P1E_S2_C2;0022;0.5547;0.5411;0.5766
0006;P1L_S1_C3;0026;0.4751;0.4627;0.4954
0006;P1L_S4_C3;0001;0.5102;0.4844;0.5305
0006;P1E_S1_C1;0013;0.5230;0.4778;0.5613
0006;P2L_S3_C3.1;0009;0.4840;0.4508;0.5175
0006;P1E_S2_C3;0004;0.5339;0.5180;0.5506
0006;P2L_S2_C1.2;0003;0.5050;0.4737;0.5416
0006;P2E_S1_C1.2;0003;0.4772;0.4564;0.4951
0006;P2L_S1_C3.1;0030;0.4948;0.4688;0.5261
0006;P2L_S4_C3.1;0005;0.5384;0.5138;0.5696
0006;P2L_S3_C2.1;0029;0.5122;0.4881;0.5500
0006;P1L_S1_C1;0017;0.5513;0.5250;0.5755
0006;P2E_S1_C2.1;0016;0.5522;0.5174;0.5790
0006;P2L_S3_C1.2;0015;0.5568;0.5080;0.5806
0006;P2E_S4_C3.1;0011;0.5365;0.4991;0.5746
0006;P1E_S3_C3;0026;0.4649;0.4526;0.4736
0006;P2E_S1_C1.1;0005;0.5552;0.5442;0.5866
0006;P2E_S1_C2.2;0021;0.5237;0.4904;0.5593
0006;P1L_S4_C1;0004;0.5231;0.4939;0.5517
0009;P2L_S2_C2.1;0005;0.5147;0.4813;0.5357
0009;P1L_S2_C3;0027;0.5251;0.5017;0.5433
0009;P2E_S2_C2.2;0021;0.5715;0.5333;0.6077
0009;P2E_S3_C1.2;0022;0.5230;0.4696;0.5572
0009;P2L_S4_C2.1;0026;0.5443;0.5188;0.5894
0009;P2L_S2_C1.2;0003;0.4682;0.4328;0.5176
0009;P2E_S1_C2.2;0022;0.5308;0.4924;0.5698
0009;P1L_S1_C2;0016;0.6170;0.5823;0.6433
0009;P1L_S4_C3;0019;0.4739;0.4564;0.4941
0009;P1L_S3_C3;0014;0.5307;0.5084;0.5609
0009;P2L_S1_C2.1;0013;0.5226;0.5003;0.5597
0009;P1E_S1_C1;0010;0.4659;0.4388;0.5051
0009;P1L_S3_C2;0011;0.5062;0.4655;0.5418
0009;P2E_S2_C3.1;0024;0.5134;0.4950;0.5333
0009;P2L_S2_C3.2;0003;0.4703;0.4173;0.5142
0009;P2E_S2_C2.1;0023;0.5092;0.4681;0.5600
0009;P1E_S1_C2;0014;0.5039;0.4771;0.5299
0009;P2L_S4_C3.1;0007;0.5054;0.4721;0.5374
0009;P2L_S1_C3.1;0020;0.5119;0.4858;0.5352
0009;P2E_S2_C1.1;0023;0.5074;0.4567;0.5391
0009;P2L_S3_C3.1;0025;0.4674;0.4473;0.4994
0009;P2E_S3_C3.1;0014;0.5337;0.5071;0.5714
0009;P1L_S3_C1;0025;0.4852;0.4448;0.5472
0009;P1E_S3_C2;0021;0.5740;0.5366;0.6047
0009;P1L_S4_C1;0015;0.5247;0.4983;0.5555
0009;P2L_S3_C2.2;0015;0.5074;0.4566;0.5395
0009;P2L_S3_C2.1;0014;0.4921;0.4557;0.5211
0009;P2L_S2_C1.1;0024;0.5218;0.4795;0.5693
0009;P2E_S1_C3.1;0026;0.5373;0.4947;0.5803
0009;P2E_S2_C3.2;0022;0.5317;0.5030;0.5730
0009;P2E_S4_C3.1;0018;0.4927;0.4618;0.5288
0009;P1E_S4_C3;0004;0.5383;0.5127;0.5695
0009;P2E_S1_C3.2;0002;0.5034;0.4764;0.5427
0009;P1E_S1_C3;0005;0.5064;0.4926;0.5233
0009;P1L_S1_C1;0022;0.5593;0.5150;0.5991
0009;P2L_S4_C1.1;0013;0.5259;0.4946;0.5483
0009;P2E_S1_C1.1;0011;0.4945;0.4736;0.5143
0009;P2E_S3_C1.1;0024;0.5292;0.5006;0.5750
0009;P2E_S1_C1.2;0015;0.5076;0.4850;0.5452
0009;P1E_S2_C2;0018;0.4808;0.4600;0.4976
0009;P1L_S1_C3;0005;0.5054;0.4881;0.5214
0009;P2L_S4_C3.2;0021;0.5504;0.5055;0.6080
0009;P1E_S2_C3;0026;0.5508;0.5290;0.5708
0009;P2E_S1_C2.1;0011;0.4877;0.4550;0.5257
0009;P2L_S4_C1.2;0021;0.5612;0.5151;0.6044
0009;P2L_S1_C1.1;0012;0.5098;0.4706;0.5464
0009;P1E_S4_C1;0003;0.4801;0.4425;0.5189
0026;P2L_S1_C1.1;0025;0.4681;0.4328;0.5070
0026;P2L_S1_C2.2;0021;0.5321;0.4838;0.5573
0026;P1L_S1_C3;0016;0.5160;0.5025;0.5270
0026;P2E_S2_C1.1;0027;0.5258;0.4970;0.5613
0026;P2L_S1_C3.2;0015;0.5048;0.4675;0.5297
0026;P1L_S4_C2;0024;0.5269;0.5021;0.5514
0026;P2E_S1_C2.1;0007;0.5296;0.4979;0.5627
0026;P2E_S3_C2.2;0003;0.5268;0.4776;0.5634
0026;P2L_S3_C3.1;0004;0.4692;0.4273;0.4976
0026;P2E_S2_C2.1;0027;0.5228;0.4940;0.5539
0026;P2L_S3_C2.1;0020;0.5798;0.5368;0.6116
0026;P2L_S3_C1.2;0022;0.5210;0.4739;0.5566
0026;P2E_S4_C1.1;0006;0.5037;0.4760;0.5432
0026;P2E_S4_C3.1;0017;0.5183;0.4851;0.5499
0026;P1L_S2_C2;0027;0.5283;0.5030;0.5494
0026;P1E_S2_C3;0005;0.4778;0.4656;0.4883
0026;P1E_S4_C3;0001;0.4827;0.4656;0.4937
0026;P1E_S4_C2;0011;0.5282;0.5009;0.5577
0026;P1E_S1_C1;0015;0.5112;0.4718;0.5374
0026;P1E_S4_C1;0016;0.5177;0.4966;0.5302
0026;P1L_S2_C3;0006;0.5030;0.4807;0.5267
0026;P1E_S2_C1;0014;0.5110;0.4600;0.5570
0026;P2L_S4_C3.1;0011;0.5322;0.4929;0.5595
0026;P2E_S3_C3.2;0021;0.5185;0.4789;0.5624
0026;P2L_S3_C2.2;0003;0.5346;0.4822;0.5889
0026;P2E_S2_C1.2;0002;0.4683;0.4384;0.4894
0026;P1L_S1_C2;0016;0.5235;0.5016;0.5378
0026;P2L_S2_C1.2;0003;0.5128;0.4481;0.5603
0026;P1L_S3_C3;0010;0.5227;0.5013;0.5577
0026;P2E_S4_C3.2;0022;0.5166;0.4868;0.5537
0026;P1L_S4_C1;0003;0.5002;0.4615;0.5395
0026;P1E_S3_C1;0024;0.5268;0.5038;0.5526
0026;P2L_S4_C1.1;0030;0.5071;0.4624;0.5432
0026;P1L_S2_C1;0007;0.5155;0.4939;0.5397
0026;P2L_S4_C2.2;0022;0.5086;0.4831;0.5479
0026;P2L_S3_C3.2;0003;0.5229;0.4791;0.5788
0026;P2E_S4_C1.2;0021;0.5207;0.4932;0.5513
0026;P2E_S1_C3.1;0013;0.5424;0.5141;0.5676
0026;P2E_S4_C2.1;0018;0.4932;0.4611;0.5389
0026;P2E_S2_C3.2;0015;0.5182;0.4857;0.5505
0026;P2E_S3_C1.2;0002;0.4730;0.4433;0.5124
0026;P2E_S3_C2.1;0017;0.5248;0.4875;0.5705
0026;P1E_S3_C2;0024;0.5207;0.4986;0.5695
0026;P2L_S2_C1.1;0019;0.5509;0.5044;0.5817
0026;P2L_S1_C3.1;0023;0.5387;0.4861;0.5796
0026;P2E_S1_C2.2;0015;0.5273;0.4886;0.5807
0027;P2L_S4_C3.2;0003;0.5454;0.5080;0.5856
0027;P1E_S1_C3;0004;0.4849;0.4748;0.5032
0027;P1L_S3_C1;0015;0.5216;0.4824;0.5524
0027;P2L_S2_C2.1;0010;0.5201;0.4933;0.5464
0027;P1E_S2_C2;0005;0.4605;0.4316;0.4855
0027;P2L_S2_C3.1;0024;0.5396;0.5162;0.5679
0027;P1E_S4_C2;0004;0.5077;0.4319;0.5661
0027;P2E_S2_C2.1;0025;0.4853;0.4592;0.5127
0027;P2L_S3_C2.2;0003;0.5316;0.4885;0.5695
0027;P2E_S4_C1.2;0003;0.5442;0.4993;0.5858
0027;P2E_S1_C2.2;0003;0.5450;0.4933;0.5868
0027;P2E_S3_C3.2;0022;0.4974;0.4660;0.5457
0027;P2L_S1_C2.2;0003;0.5440;0.4881;0.5787
0027;P2L_S1_C3.1;0014;0.4740;0.4504;0.5082
0027;P2E_S4_C2.1;0001;0.4865;0.4484;0.5242
